 «—ÌŒ,Êﬁ ,„’œ— «·ÕœÀ,«· ’‰Ì›,—„“ «·ÕœÀ,—”«·… «·ÕœÀ
Mon Apr  1 00:21:08 2024,Microsoft-Windows-Security-Auditing,13824,4798,"('Caven', 'DESKTOP-INGB9LD', 'S-1-5-21-1192130209-3186982480-408658906-1001', 'S-1-5-21-1192130209-3186982480-408658906-1001', 'Caven', 'DESKTOP-INGB9LD', '0x67c13', '0x1aa4', 'C:\\Windows\\explorer.exe')"
Mon Apr  1 00:17:03 2024,Microsoft-Windows-Security-Auditing,12548,4672,"('S-1-5-18', 'SYSTEM', 'NT AUTHORITY', '0x3e7', 'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege')"
Mon Apr  1 00:17:03 2024,Microsoft-Windows-Security-Auditing,12544,4624,"('S-1-5-18', 'DESKTOP-INGB9LD$', 'WORKGROUP', '0x3e7', 'S-1-5-18', 'SYSTEM', 'NT AUTHORITY', '0x3e7', '5', 'Advapi  ', 'Negotiate', '-', '{00000000-0000-0000-0000-000000000000}', '-', '-', '0', '0x320', 'C:\\Windows\\System32\\services.exe', '-', '-', '%%1833', '-', '-', '-', '%%1843', '0x0', '%%1842')"
Mon Apr  1 00:05:59 2024,Microsoft-Windows-Security-Auditing,12548,4672,"('S-1-5-18', 'SYSTEM', 'NT AUTHORITY', '0x3e7', 'SeAssignPrimaryTokenPrivilege\r\n\t\t\tSeTcbPrivilege\r\n\t\t\tSeSecurityPrivilege\r\n\t\t\tSeTakeOwnershipPrivilege\r\n\t\t\tSeLoadDriverPrivilege\r\n\t\t\tSeBackupPrivilege\r\n\t\t\tSeRestorePrivilege\r\n\t\t\tSeDebugPrivilege\r\n\t\t\tSeAuditPrivilege\r\n\t\t\tSeSystemEnvironmentPrivilege\r\n\t\t\tSeImpersonatePrivilege\r\n\t\t\tSeDelegateSessionUserImpersonatePrivilege')"
Mon Apr  1 00:05:59 2024,Microsoft-Windows-Security-Auditing,12544,4624,"('S-1-5-18', 'DESKTOP-INGB9LD$', 'WORKGROUP', '0x3e7', 'S-1-5-18', 'SYSTEM', 'NT AUTHORITY', '0x3e7', '5', 'Advapi  ', 'Negotiate', '-', '{00000000-0000-0000-0000-000000000000}', '-', '-', '0', '0x320', 'C:\\Windows\\System32\\services.exe', '-', '-', '%%1833', '-', '-', '-', '%%1843', '0x0', '%%1842')"
Mon Apr  1 00:01:06 2024,Microsoft-Windows-Security-Auditing,13824,4798,"('Caven', 'DESKTOP-INGB9LD', 'S-1-5-21-1192130209-3186982480-408658906-1001', 'S-1-5-21-1192130209-3186982480-408658906-1001', 'Caven', 'DESKTOP-INGB9LD', '0x67c13', '0x1aa4', 'C:\\Windows\\explorer.exe')"
